Stations_ID; Mess_Datum; Qualitaets_Niveau; LUFTTEMPERATUR;DAMPFDRUCK;BEDECKUNGSGRAD;LUFTDRUCK_STATIONSHOEHE;REL_FEUCHTE; WINDGESCHWINDIGKEIT; LUFTTEMPERATUR_MAXIMUM;LUFTTEMPERATUR_MINIMUM;LUFTTEMP_AM_ERDB_MINIMUM; WINDSPITZE_MAXIMUM; NIEDERSCHLAGSHOEHE;NIEDERSCHLAGSHOEHE_IND;SONNENSCHEINDAUER; SCHNEEHOEHE;eor
        1;19561020;   5;   11.2;  11.3;   6.7;    -999;   84.00;-999;   16.2;    8.6;    7.4;-999;   0.0;   0;     -999;   0;eor
        1;19561021;   5;   12.6;  11.6;   4.0;    -999;   80.00;-999;   17.2;    8.8;    8.0;-999;   0.0;   0;     -999;   0;eor
        1;19561022;   5;   10.2;  11.1;   8.0;    -999;   90.00;-999;   12.2;    5.4;    3.6;-999;   0.2;   1;     -999;   0;eor
        1;19561023;   5;    9.2;  11.1;   8.0;    -999;   93.00;-999;   11.0;    8.0;    8.8;-999;   0.3;   1;     -999;   0;eor
        1;19561024;   5;    8.0;   9.7;   8.0;    -999;   91.00;-999;    9.4;    6.6;    6.2;-999;   0.5;   1;     -999;   0;eor
        1;19561025;   5;    7.6;  10.1;   8.0;    -999;   94.00;-999;   10.2;    5.8;    6.5;-999;   8.2;   1;     -999;   0;eor
        1;19561026;   5;    2.9;   6.5;   8.0;    -999;   86.00;-999;    6.2;    1.8;    2.6;-999;   9.9;   8;     -999;   0;eor
        1;19561027;   5;    2.2;   6.4;   8.0;    -999;   91.00;-999;    3.2;    0.4;    0.0;-999;   1.9;   8;     -999;   0;eor
        1;19561028;   5;    2.0;   5.9;   7.7;    -999;   84.00;-999;    4.0;   -1.6;   -2.2;-999;   2.7;   1;     -999;   0;eor
        1;19561029;   5;    3.0;   6.8;   8.0;    -999;   89.00;-999;    4.2;    1.6;    0.6;-999;   4.9;   8;     -999;   0;eor
        1;19561030;   5;    2.2;   6.1;   6.0;    -999;   86.00;-999;    6.6;   -0.2;   -1.0;-999;   1.8;   1;     -999;   0;eor
        1;19561031;   5;    3.2;   6.5;   7.7;    -999;   86.00;-999;    4.2;    1.8;    1.0;-999;   0.0;   0;     -999;   0;eor
        1;19561101;   5;    1.2;   5.5;   8.0;    -999;   82.00;-999;    3.2;    0.0;    0.0;-999;   0.0;   0;     -999;   0;eor
        1;19561102;   5;    2.4;   5.3;   8.0;    -999;   73.00;-999;    4.6;    0.8;    0.5;-999;   0.0;   0;     -999;   0;eor
        1;19561103;   5;    2.2;   5.6;   7.3;    -999;   78.00;-999;    4.4;   -0.3;    0.2;-999;   0.0;   0;     -999;   0;eor
        1;19561104;   5;    2.9;   6.8;   8.0;    -999;   91.00;-999;    3.8;    0.4;   -0.2;-999;   6.0;   8;     -999;   0;eor
        1;19561105;   5;    5.0;   7.6;   8.0;    -999;   87.00;-999;    7.0;    3.0;    2.2;-999;   1.9;   1;     -999;   0;eor
        1;19561106;   5;    5.0;   7.5;   8.0;    -999;   85.00;-999;    7.4;    3.4;    2.8;-999;   0.0;   0;     -999;   0;eor
        1;19561107;   5;    3.4;   6.5;   2.3;    -999;   80.00;-999;   10.4;   -0.2;   -1.5;-999;   0.0;   0;     -999;   0;eor
        1;19561108;   5;    2.2;   6.1;   3.3;    -999;   83.00;-999;    8.6;   -2.6;   -3.6;-999;   0.0;   0;     -999;   0;eor
        1;19561109;   5;    1.1;   6.1;   8.0;    -999;   93.00;-999;    2.0;   -0.8;   -1.0;-999;   0.6;   1;     -999;   0;eor
        1;19561110;   5;    4.4;   7.6;   8.0;    -999;   93.00;-999;    5.2;    1.4;    1.5;-999;   0.7;   1;     -999;   0;eor
        1;19561111;   5;    5.6;   8.5;   7.7;    -999;   90.00;-999;   10.2;    3.6;    2.6;-999;   0.0;   0;     -999;   0;eor
        1;19561112;   5;    5.5;   8.0;   8.0;    -999;   90.00;-999;    7.6;    2.8;    1.6;-999;   1.3;   1;     -999;   0;eor
        1;19561113;   5;    3.9;   6.9;   8.0;    -999;   84.00;-999;    5.8;    2.2;    4.0;-999;   0.0;   0;     -999;   0;eor
        1;19561114;   5;    2.8;   6.5;   8.0;    -999;   89.00;-999;    3.4;    1.8;    1.5;-999;   2.0;   1;     -999;   0;eor
        1;19561115;   5;    2.4;   6.3;   8.0;    -999;   84.00;-999;    3.4;    1.4;    2.0;-999;   0.3;   1;     -999;   0;eor
        1;19561116;   5;    3.0;   5.6;   3.3;    -999;   74.00;-999;    7.6;    0.0;   -1.4;-999;   0.0;   0;     -999;   0;eor
        1;19561117;   5;    2.9;   6.7;   8.0;    -999;   88.00;-999;    4.6;    1.7;    1.2;-999;   0.0;   0;     -999;   0;eor
        1;19561118;   5;    3.8;   6.5;   3.3;    -999;   80.00;-999;    8.4;    0.0;   -1.2;-999;   0.0;   0;     -999;   0;eor
        1;19561119;   5;    2.6;   5.7;   8.0;    -999;   76.00;-999;    4.6;    0.8;   -1.0;-999;   0.0;   0;     -999;   0;eor
        1;19561120;   5;    1.0;   5.3;   8.0;    -999;   79.00;-999;    3.0;   -0.2;   -0.5;-999;   0.0;   0;     -999;   0;eor
        1;19561121;   5;   -4.6;   3.6;   6.3;    -999;   80.00;-999;    0.0;   -6.4;   -3.6;-999;   0.0;   0;     -999;   0;eor
        1;19561122;   5;   -5.3;   3.3;   6.3;    -999;   78.00;-999;   -3.6;   -6.8;   -7.8;-999;   0.0;   0;     -999;   0;eor
        1;19561123;   5;   -2.9;   3.6;   8.0;    -999;   75.00;-999;   -1.8;   -8.6;   -9.8;-999;   0.0;   0;     -999;   0;eor
        1;19561124;   5;   -1.1;   4.1;   8.0;    -999;   74.00;-999;    0.0;   -3.2;   -3.6;-999;   0.0;   0;     -999;   0;eor
        1;19561125;   5;   -0.6;   4.5;   8.0;    -999;   78.00;-999;   -0.2;   -1.6;   -2.0;-999;   0.1;   8;     -999;   0;eor
        1;19561126;   5;    5.1;   6.8;   8.0;    -999;   79.00;-999;    6.6;   -0.6;   -1.0;-999;   0.0;   0;     -999;   0;eor
        1;19561127;   5;    7.1;   7.6;   8.0;    -999;   76.00;-999;    7.8;    5.4;    4.4;-999;   3.7;   1;     -999;   0;eor
        1;19561128;   5;    4.6;   7.5;   8.0;    -999;   84.00;-999;    7.2;    1.4;    5.0;-999;  14.9;   8;     -999;   0;eor
        1;19561129;   5;    0.4;   5.1;   6.0;    -999;   82.00;-999;    3.2;   -1.4;   -4.0;-999;   0.5;   7;     -999;   2;eor
        1;19561130;   5;   -1.0;   4.5;   7.3;    -999;   81.00;-999;    2.4;   -3.8;   -5.4;-999;   0.0;   0;     -999;   1;eor
        1;19561201;   5;   -3.1;   4.0;   1.7;    -999;   78.00;-999;    2.0;   -5.8;   -7.4;-999;   0.0;   0;     -999;   0;eor
        1;19561202;   5;   -4.2;   3.5;   3.3;    -999;   78.00;-999;   -0.8;   -9.4;  -10.4;-999;   0.0;   0;     -999;   0;eor
        1;19561203;   5;    1.2;   5.7;   8.0;    -999;   86.00;-999;    2.2;   -3.4;   -4.4;-999;   1.4;   1;     -999;   0;eor
        1;19561204;   5;    4.2;   7.7;   8.0;    -999;   95.00;-999;    5.4;    1.4;    0.8;-999;   0.1;   1;     -999;   0;eor
        1;19561205;   5;    4.9;   6.9;   8.0;    -999;   80.00;-999;    6.2;    3.2;    2.5;-999;   0.3;   1;     -999;   0;eor
        1;19561206;   5;    4.6;   7.3;   8.0;    -999;   87.00;-999;    5.7;    2.8;    2.4;-999;   0.1;   1;     -999;   0;eor
        1;19561207;   5;    5.6;   8.0;   8.0;    -999;   87.00;-999;    8.2;    3.8;    3.4;-999;   0.5;   1;     -999;   0;eor
        1;19561208;   5;    5.7;   8.5;   8.0;    -999;   92.00;-999;    8.2;    3.6;    2.2;-999;   0.1;   1;     -999;   0;eor
        1;19561209;   5;    5.0;   7.2;   6.7;    -999;   81.00;-999;    6.8;    3.2;    1.8;-999;   0.0;   0;     -999;   0;eor
        1;19561210;   5;    3.9;   7.2;   8.0;    -999;   89.00;-999;    5.0;    2.6;    2.2;-999;   0.0;   0;     -999;   0;eor
        1;19561211;   5;    2.4;   6.3;   4.0;    -999;   83.00;-999;    7.2;    0.4;    1.0;-999;   0.0;   0;     -999;   0;eor
        1;19561212;   5;    4.8;   6.4;   8.0;    -999;   78.00;-999;    6.8;   -1.0;   -1.8;-999;   0.0;   0;     -999;   0;eor
        1;19561213;   5;    7.0;   8.8;   6.3;    -999;   83.00;-999;   10.2;    4.2;    3.6;-999;   0.5;   1;     -999;   0;eor
        1;19561214;   5;    3.2;   6.3;   5.3;    -999;   78.00;-999;    8.6;    0.0;    0.5;-999;   0.0;   0;     -999;   0;eor
        1;19561215;   5;    4.8;   7.3;   5.3;    -999;   82.00;-999;   10.0;    0.0;   -0.4;-999;   0.0;   0;     -999;   0;eor
        1;19561216;   5;    2.2;   6.1;   2.0;    -999;   82.00;-999;   10.2;   -1.2;   -2.2;-999;   0.0;   0;     -999;   0;eor
        1;19561217;   5;    1.4;   5.6;   0.7;    -999;   81.00;-999;   10.6;   -2.4;   -4.0;-999;   0.0;   0;     -999;   0;eor
        1;19561218;   5;   -2.6;   4.5;   8.0;    -999;   89.00;-999;    2.0;   -4.6;   -5.8;-999;   0.0;   0;     -999;   0;eor
        1;19561219;   5;   -4.0;   4.1;   8.0;    -999;   91.00;-999;   -2.2;   -6.8;   -7.6;-999;   0.0;   0;     -999;   0;eor
        1;19561220;   5;   -1.2;   5.2;   8.0;    -999;   94.00;-999;    0.4;   -6.6;   -7.2;-999;   6.6;   7;     -999;   0;eor
        1;19561221;   5;    0.4;   6.3;   8.0;    -999;   98.00;-999;    1.8;   -0.2;   -0.2;-999;   0.0;   0;     -999;   3;eor
        1;19561222;   5;   -0.2;   5.5;   8.0;    -999;   91.00;-999;    1.4;   -1.2;   -1.8;-999;   0.3;   7;     -999;   3;eor
        1;19561223;   5;   -2.4;   4.7;   8.0;    -999;   91.00;-999;    1.8;   -7.2;   -9.5;-999;   0.9;   7;     -999;   3;eor
        1;19561224;   5;   -4.0;   3.5;   7.7;    -999;   76.00;-999;    0.0;   -8.0;   -9.8;-999;   0.0;   0;     -999;   5;eor
        1;19561225;   5;   -6.1;   3.2;   3.3;    -999;   79.00;-999;   -1.4;   -8.2;   -7.8;-999;   0.0;   0;     -999;   4;eor
        1;19561226;   5;   -7.6;   2.5;   6.3;    -999;   76.00;-999;   -5.6;  -13.2;  -15.0;-999;   2.5;   7;     -999;   4;eor
        1;19561227;   5;   -2.0;   4.5;   8.0;    -999;   87.00;-999;   -1.2;   -6.2;   -7.0;-999;   0.0;   0;     -999;   6;eor
        1;19561228;   5;   -5.0;   3.6;   8.0;    -999;   85.00;-999;   -2.0;   -6.2;   -4.6;-999;   0.0;   0;     -999;   6;eor
        1;19561229;   5;   -3.2;   4.1;   8.0;    -999;   87.00;-999;   -2.0;   -6.2;   -6.6;-999;   1.0;   7;     -999;   6;eor
        1;19561230;   5;   -1.4;   4.9;   8.0;    -999;   89.00;-999;    0.0;   -2.8;   -3.2;-999;   0.0;   0;     -999;   6;eor
        1;19561231;   5;   -6.0;   3.3;   6.0;    -999;   84.00;-999;   -1.2;   -7.6;   -8.2;-999;   0.0;   0;     -999;   6;eor
        1;19570101;   5;   -3.0;   4.0;   6.3;    -999;   82.00;-999;    0.4;   -8.6;  -10.4;-999;   0.0;   0;     -999;   6;eor
        1;19570102;   5;   -0.8;   5.1;   8.0;    -999;   88.00;-999;    1.2;   -4.2;   -5.6;-999;   0.0;   0;     -999;   5;eor
        1;19570103;   5;    1.0;   5.5;   8.0;    -999;   84.00;-999;    2.2;   -2.6;   -4.6;-999;   0.0;   0;     -999;   5;eor
        1;19570104;   5;    3.8;   7.2;   8.0;    -999;   92.00;-999;    4.4;    0.6;    0.0;-999;   4.3;   1;     -999;   4;eor
        1;19570105;   5;    6.8;   8.9;   7.3;    -999;   91.00;-999;    9.6;    2.6;    1.5;-999;   0.1;   1;     -999;   0;eor
        1;19570106;   5;    7.6;   8.4;   7.3;    -999;   80.00;-999;   10.0;    6.2;    5.0;-999;   1.1;   1;     -999;   0;eor
        1;19570107;   5;    2.0;   6.0;   4.0;    -999;   83.00;-999;    8.2;   -0.8;   -2.0;-999;   0.0;   0;     -999;   0;eor
        1;19570108;   5;   -0.4;   5.2;   0.7;    -999;   85.00;-999;    5.8;   -2.6;   -3.4;-999;   0.0;   0;     -999;   0;eor
        1;19570109;   5;   -3.4;   4.3;   6.7;    -999;   87.00;-999;    2.2;   -7.2;   -8.0;-999;   0.0;   0;     -999;   0;eor
        1;19570110;   5;   -1.0;   4.9;   8.0;    -999;   88.00;-999;    3.6;   -7.0;   -8.0;-999;   4.5;   7;     -999;   0;eor
        1;19570111;   5;   -1.8;   4.7;   6.7;    -999;   84.00;-999;    1.4;   -6.0;   -8.0;-999;   0.4;   7;     -999;   5;eor
        1;19570112;   5;   -2.3;   4.4;   8.0;    -999;   87.00;-999;   -1.4;   -6.8;   -8.2;-999;   2.4;   7;     -999;   4;eor
        1;19570113;   5;    0.0;   5.3;   8.0;    -999;   87.00;-999;    0.6;   -1.6;   -2.0;-999;   2.6;   7;     -999;   5;eor
        1;19570114;   5;   -0.8;   4.8;   8.0;    -999;   83.00;-999;    0.8;   -2.3;   -4.0;-999;   0.8;   7;     -999;  10;eor
        1;19570115;   5;   -3.8;   3.5;   7.7;    -999;   74.00;-999;   -0.8;   -5.0;   -3.4;-999;   0.3;   7;     -999;   9;eor
        1;19570116;   5;   -6.0;   2.8;   6.3;    -999;   68.00;-999;   -4.4;   -7.0;   -8.0;-999;   0.0;   0;     -999;   9;eor
        1;19570117;   5;   -8.7;   2.0;   1.0;    -999;   62.00;-999;   -5.8;  -10.3;  -11.0;-999;   0.0;   0;     -999;   9;eor
        1;19570118;   5;   -9.6;   2.1;   2.7;    -999;   71.00;-999;   -4.4;  -11.6;  -13.2;-999;   0.0;   0;     -999;   9;eor
        1;19570119;   5;   -9.5;   2.4;   1.3;    -999;   74.00;-999;   -2.0;  -14.4;  -16.2;-999;   0.0;   0;     -999;   7;eor
        1;19570120;   5;   -7.8;   2.8;   8.0;    -999;   82.00;-999;   -6.8;  -12.6;  -14.4;-999;   0.0;   0;     -999;   7;eor
        1;19570121;   5;  -10.0;   2.4;   3.3;    -999;   78.00;-999;   -5.0;  -12.4;  -11.8;-999;   0.0;   0;     -999;   7;eor
        1;19570122;   5;  -10.4;   2.3;   3.3;    -999;   77.00;-999;   -3.8;  -13.8;  -14.4;-999;   0.0;   0;     -999;   7;eor
        1;19570123;   5;   -9.0;   2.3;   8.0;    -999;   75.00;-999;   -4.4;  -15.2;  -16.6;-999;   0.0;   0;     -999;   6;eor
        1;19570124;   5;   -6.0;   3.2;   5.7;    -999;   79.00;-999;   -1.2;  -10.4;  -11.5;-999;   0.0;   0;     -999;   6;eor
        1;19570125;   5;   -3.4;   4.3;   6.0;    -999;   87.00;-999;    0.4;   -7.0;   -8.4;-999;   0.0;   0;     -999;   6;eor
        1;19570126;   5;   -0.3;   5.3;   8.0;    -999;   92.00;-999;    1.2;   -4.8;   -6.2;-999;   0.8;   8;     -999;   6;eor
        1;19570127;   5;    2.4;   6.9;   4.7;    -999;   92.00;-999;    5.2;    0.0;    0.0;-999;   1.2;   1;     -999;   6;eor
        1;19570128;   5;    0.9;   5.1;   3.3;    -999;   74.00;-999;    6.6;   -1.8;   -2.0;-999;   0.0;   0;     -999;   5;eor
        1;19570129;   5;   -3.2;   4.4;   2.0;    -999;   86.00;-999;    4.2;   -6.4;   -7.0;-999;   0.0;   0;     -999;   0;eor
        1;19570130;   5;   -1.4;   4.3;   1.0;    -999;   75.00;-999;    5.8;   -7.6;   -8.6;-999;   0.0;   0;     -999;   0;eor
        1;19570131;   5;    1.8;   5.2;   8.0;    -999;   78.00;-999;    4.2;   -4.0;   -5.2;-999;   0.1;   1;     -999;   0;eor
        1;19570201;   5;    6.2;   7.6;   8.0;    -999;   78.00;-999;   11.2;    1.2;    0.4;-999;   0.0;   0;     -999;   0;eor
        1;19570202;   5;    5.4;   6.7;   0.7;    -999;   74.00;-999;   15.2;   -0.2;   -1.2;-999;   0.0;   0;     -999;   0;eor
        1;19570203;   5;    3.4;   6.8;   5.3;    -999;   84.00;-999;    9.4;   -0.3;   -1.4;-999;   0.0;   0;     -999;   0;eor
        1;19570204;   5;    4.1;   7.1;   3.3;    -999;   84.00;-999;   12.2;    0.6;   -0.6;-999;   0.0;   0;     -999;   0;eor
        1;19570205;   5;    2.1;   6.7;   8.0;    -999;   94.00;-999;    4.6;   -1.8;   -2.5;-999;   0.0;   0;     -999;   0;eor
        1;19570206;   5;    4.0;   7.3;   8.0;    -999;   92.00;-999;    6.6;    0.0;   -0.2;-999;   1.4;   1;     -999;   0;eor
        1;19570207;   5;    5.1;   7.5;   5.7;    -999;   81.00;-999;   10.8;    2.4;    2.8;-999;   0.0;   0;     -999;   0;eor
        1;19570208;   5;    5.8;   7.3;   8.0;    -999;   82.00;-999;    9.4;    0.0;   -1.0;-999;   3.4;   1;     -999;   0;eor
        1;19570209;   5;    4.8;   6.8;   5.7;    -999;   75.00;-999;   10.6;    1.6;    3.5;-999;   0.7;   1;     -999;   0;eor
        1;19570210;   5;    5.2;   7.1;   7.3;    -999;   80.00;-999;    8.2;    0.6;   -0.8;-999;   1.9;   1;     -999;   0;eor
        1;19570211;   5;    3.7;   6.1;   6.3;    -999;   75.00;-999;    8.4;    1.4;    1.7;-999;   0.0;   0;     -999;   0;eor
        1;19570212;   5;    2.0;   6.1;   7.7;    -999;   86.00;-999;    4.0;    0.0;   -1.0;-999;   0.7;   1;     -999;   0;eor
        1;19570213;   5;    4.9;   7.3;   8.0;    -999;   86.00;-999;    6.2;    1.6;    0.4;-999;  32.8;   1;     -999;   0;eor
        1;19570214;   5;    3.4;   6.5;   8.0;    -999;   86.00;-999;    6.2;    1.8;    2.6;-999;  22.3;   1;     -999;   0;eor
        1;19570215;   5;    3.0;   6.4;   8.0;    -999;   83.00;-999;    6.4;    1.2;    0.4;-999;  11.2;   1;     -999;   0;eor
        1;19570216;   5;    1.8;   6.1;   7.7;    -999;   86.00;-999;    4.2;    0.8;    0.0;-999;   5.1;   8;     -999;   0;eor
        1;19570217;   5;    3.0;   5.1;   4.3;    -999;   67.00;-999;    8.0;    0.4;   -0.2;-999;   0.0;   0;     -999;   0;eor
        1;19570218;   5;    1.4;   5.7;   8.0;    -999;   84.00;-999;    4.2;    0.4;    0.8;-999;   3.5;   8;     -999;   0;eor
        1;19570219;   5;    0.3;   5.2;   4.0;    -999;   81.00;-999;    6.2;   -2.4;   -3.6;-999;   0.0;   0;     -999;   0;eor
        1;19570220;   5;    1.1;   5.5;   6.3;    -999;   84.00;-999;    4.6;   -3.6;   -4.5;-999;   1.1;   8;     -999;   0;eor
        1;19570221;   5;   -0.6;   4.5;   4.0;    -999;   74.00;-999;    4.8;   -2.8;   -1.2;-999;   0.0;   0;     -999;   0;eor
        1;19570222;   5;    0.2;   4.4;   7.3;    -999;   73.00;-999;    4.4;   -4.8;   -5.8;-999;   1.1;   8;     -999;   0;eor
        1;19570223;   5;    2.9;   6.1;   7.3;    -999;   82.00;-999;    6.2;   -1.8;   -3.0;-999;   7.3;   8;     -999;   1;eor
        1;19570224;   5;    6.6;   8.9;   8.0;    -999;   92.00;-999;    8.2;    2.6;    2.0;-999;   8.3;   1;     -999;   0;eor
        1;19570225;   5;    8.2;  10.0;   8.0;    -999;   89.00;-999;   11.2;    6.0;    5.6;-999;   9.6;   1;     -999;   0;eor
        1;19570226;   5;    6.0;   7.2;   7.0;    -999;   78.00;-999;    9.8;    1.4;    0.0;-999;   0.8;   1;     -999;   0;eor
        1;19570227;   5;    3.8;   6.4;   8.0;    -999;   79.00;-999;    6.6;    1.8;    1.0;-999;   0.0;   0;     -999;   0;eor
        1;19570228;   5;   -0.1;   4.1;   2.0;    -999;   68.00;-999;    5.8;   -3.6;   -4.5;-999;   0.0;   0;     -999;   0;eor
        1;19570301;   5;    0.4;   4.3;   0.0;    -999;   67.00;-999;    5.2;   -3.4;   -5.0;-999;   0.0;   0;     -999;   0;eor
        1;19570302;   5;    1.4;   3.9;   0.0;    -999;   58.00;-999;    8.6;   -4.8;   -6.4;-999;   0.0;   0;     -999;   0;eor
        1;19570303;   5;    1.2;   3.9;   1.7;    -999;   60.00;-999;   10.8;   -5.0;   -6.5;-999;   0.0;   0;     -999;   0;eor
        1;19570304;   5;    2.6;   4.7;   0.7;    -999;   65.00;-999;   13.2;   -5.0;   -6.4;-999;   0.0;   0;     -999;   0;eor
        1;19570305;   5;    6.6;   6.3;   4.0;    -999;   66.00;-999;   15.0;   -3.4;   -4.8;-999;   0.0;   0;     -999;   0;eor
        1;19570306;   5;    9.4;   7.2;   7.0;    -999;   66.00;-999;   16.6;    1.6;    0.0;-999;   3.8;   1;     -999;   0;eor
        1;19570307;   5;    7.0;   8.3;   7.0;    -999;   81.00;-999;   11.2;    5.0;    5.4;-999;   1.6;   1;     -999;   0;eor
        1;19570308;   5;    7.2;   8.7;   8.0;    -999;   87.00;-999;   10.0;    2.0;    0.9;-999;   7.3;   1;     -999;   0;eor
        1;19570309;   5;    7.8;   9.9;   8.0;    -999;   92.00;-999;    9.0;    6.2;    6.0;-999;   1.4;   1;     -999;   0;eor
        1;19570310;   5;    5.0;   7.1;   8.0;    -999;   81.00;-999;    8.0;    3.8;    4.4;-999;   0.0;   0;     -999;   0;eor
        1;19570311;   5;    6.3;   7.7;   2.7;    -999;   81.00;-999;   10.8;    2.8;    2.9;-999;   0.0;   0;     -999;   0;eor
        1;19570312;   5;    6.2;   7.3;   0.0;    -999;   76.00;-999;   17.0;   -1.4;   -2.4;-999;   0.0;   0;     -999;   0;eor
        1;19570313;   5;    6.6;   6.5;   0.7;    -999;   70.00;-999;   17.2;   -1.0;   -2.5;-999;   0.0;   0;     -999;   0;eor
        1;19570314;   5;    8.3;   7.9;   0.0;    -999;   73.00;-999;   19.2;   -0.4;   -1.8;-999;   0.0;   0;     -999;   0;eor
        1;19570315;   5;    8.4;   7.6;   4.3;    -999;   70.00;-999;   16.8;    2.6;    1.0;-999;   0.0;   0;     -999;   0;eor
        1;19570316;   5;   10.5;   8.3;   7.3;    -999;   68.00;-999;   14.8;    3.6;    2.0;-999;   0.0;   0;     -999;   0;eor
        1;19570317;   5;   10.5;   8.7;   8.0;    -999;   69.00;-999;   13.6;    5.6;    4.0;-999;   0.9;   1;     -999;   0;eor
        1;19570318;   5;   10.9;  10.0;   7.3;    -999;   76.00;-999;   14.6;    7.0;    7.2;-999;   0.0;   0;     -999;   0;eor
        1;19570319;   5;   10.9;  10.1;   3.7;    -999;   76.00;-999;   18.8;    6.2;    5.4;-999;   0.0;   0;     -999;   0;eor
        1;19570320;   5;   12.2;   8.4;   5.3;    -999;   65.00;-999;   19.2;    2.6;    1.4;-999;   0.0;   0;     -999;   0;eor
        1;19570321;   5;    8.2;   7.5;   4.3;    -999;   66.00;-999;   16.2;    3.8;    2.0;-999;   0.0;   0;     -999;   0;eor
        1;19570322;   5;   11.2;   7.9;   5.0;    -999;   62.00;-999;   17.0;    2.5;    1.0;-999;   0.0;   0;     -999;   0;eor
        1;19570323;   5;   13.2;   8.7;   2.7;    -999;   60.00;-999;   20.2;    6.2;    4.8;-999;   0.2;   1;     -999;   0;eor
        1;19570324;   5;    7.8;   8.5;   5.0;    -999;   79.00;-999;   13.0;    4.6;    6.8;-999;   0.0;   0;     -999;   0;eor
        1;19570325;   5;    9.1;   7.5;   4.7;    -999;   69.00;-999;   15.2;    0.0;   -1.0;-999;   0.0;   0;     -999;   0;eor
        1;19570326;   5;    9.8;   7.7;   0.7;    -999;   65.00;-999;   18.2;    1.0;   -0.4;-999;   0.0;   0;     -999;   0;eor
        1;19570327;   5;   12.1;   8.5;   7.0;    -999;   65.00;-999;   18.2;    2.4;    1.2;-999;   1.6;   1;     -999;   0;eor
        1;19570328;   5;   11.0;  11.2;   8.0;    -999;   83.00;-999;   13.8;    9.2;    9.0;-999;   6.4;   1;     -999;   0;eor
        1;19570329;   5;    8.4;   8.5;   3.7;    -999;   73.00;-999;   14.0;    5.0;    7.6;-999;   0.0;   0;     -999;   0;eor
        1;19570330;   5;    6.8;   6.7;   4.7;    -999;   68.00;-999;   12.6;   -1.4;   -2.5;-999;   0.0;   0;     -999;   0;eor
        1;19570331;   5;    3.3;   6.0;   4.3;    -999;   77.00;-999;    9.2;   -0.8;   -2.2;-999;   0.0;   0;     -999;   0;eor
        1;19570401;   5;    6.4;   6.8;   6.3;    -999;   71.00;-999;   13.0;   -1.0;   -2.4;-999;   0.0;   0;     -999;   0;eor
        1;19570402;   5;    6.9;   6.4;   7.3;    -999;   67.00;-999;   13.6;   -0.8;   -2.4;-999;   0.0;   0;     -999;   0;eor
        1;19570403;   5;    6.5;   7.7;   5.3;    -999;   81.00;-999;    9.2;    2.0;    1.0;-999;   2.5;   1;     -999;   0;eor
        1;19570404;   5;   10.6;   8.9;   4.3;    -999;   73.00;-999;   14.6;    4.8;    3.4;-999;   0.0;   0;     -999;   0;eor
        1;19570405;   5;   12.4;   9.3;   6.3;    -999;   65.00;-999;   20.2;    6.0;    4.0;-999;   0.0;   0;     -999;   0;eor
        1;19570406;   5;   10.0;  10.8;   8.0;    -999;   86.00;-999;   12.8;    7.8;    7.2;-999;   4.0;   1;     -999;   0;eor
        1;19570407;   5;    5.5;   8.4;   7.7;    -999;   89.00;-999;    8.8;    3.2;    7.2;-999;   2.6;   1;     -999;   0;eor
        1;19570408;   5;    3.2;   5.3;   5.0;    -999;   70.00;-999;    6.6;    0.8;    0.0;-999;   0.0;   0;     -999;   0;eor
        1;19570409;   5;    5.2;   5.6;   2.3;    -999;   63.00;-999;   10.8;    0.0;   -1.2;-999;   0.0;   0;     -999;   0;eor
        1;19570410;   5;    8.2;   6.8;   7.3;    -999;   62.00;-999;   13.6;    2.2;    0.6;-999;   0.0;   0;     -999;   0;eor
        1;19570411;   5;    3.6;   6.3;   8.0;    -999;   77.00;-999;    8.4;    1.6;    2.4;-999;   1.0;   1;     -999;   0;eor
        1;19570412;   5;    2.4;   4.4;   4.3;    -999;   60.00;-999;    9.2;   -1.2;    0.0;-999;   1.2;   7;     -999;   0;eor
        1;19570413;   5;    1.6;   4.7;   6.3;    -999;   70.00;-999;    8.6;   -3.8;   -5.0;-999;   3.4;   7;     -999;   2;eor
        1;19570414;   5;    0.8;   6.1;   8.0;    -999;   93.00;-999;    4.4;   -2.8;   -4.0;-999;   4.7;   7;     -999;   3;eor
        1;19570415;   5;    2.0;   4.4;   5.0;    -999;   67.00;-999;    8.4;   -3.0;   -4.1;-999;   0.0;   0;     -999;   0;eor
        1;19570416;   5;    5.4;   5.7;   1.0;    -999;   64.00;-999;   13.2;   -4.0;   -5.0;-999;   0.0;   0;     -999;   0;eor
        1;19570417;   5;    8.8;   6.5;   0.0;    -999;   59.00;-999;   18.2;   -1.6;   -2.6;-999;   0.0;   0;     -999;   0;eor
        1;19570418;   5;    9.2;   8.3;   8.0;    -999;   72.00;-999;   12.6;    1.6;    0.5;-999;   5.8;   1;     -999;   0;eor
        1;19570419;   5;   10.3;  10.5;   6.3;    -999;   84.00;-999;   14.2;    7.6;    7.0;-999;   4.0;   1;     -999;   0;eor
        1;19570420;   5;    8.7;   9.2;   8.0;    -999;   82.00;-999;   14.0;    6.2;    5.8;-999;   0.8;   1;     -999;   0;eor
        1;19570421;   5;    9.8;   7.7;   3.0;    -999;   64.00;-999;   14.6;    3.4;    2.4;-999;   0.0;   0;     -999;   0;eor
